Course,document_ID,Question
data-engineering-zoomcamp,e11ade90,Are there any resources available for learning more about Native and External tables in BigQuery?
data-engineering-zoomcamp,dc4be375,What error message did you encounter when trying to export the ML model from BigQuery to Google Cloud Storage?
data-engineering-zoomcamp,dc4be375,"What location was specified for the dataset and the GCS bucket, and what was the issue with it?"
data-engineering-zoomcamp,dc4be375,What specific command were you trying to run to export the ML model?
data-engineering-zoomcamp,dc4be375,What steps did you take to verify the location of the BigQuery dataset and the GCS bucket?
data-engineering-zoomcamp,dc4be375,What was the correct project_id and GCS bucket folder address to resolve the extraction issue?
data-engineering-zoomcamp,94feda57,What was the error message while reading the table trips_data_all.external_fhv_tripdata?
data-engineering-zoomcamp,94feda57,What was the solution provided for the error with dim_zones.sql dataset?
data-engineering-zoomcamp,94feda57,What parameter needs to be updated when creating the dim_zones table?
data-engineering-zoomcamp,94feda57,What should be done after updating the mentioned part in the config?
data-engineering-zoomcamp,94feda57,How can the error be resolved while running the fact_trips?
data-engineering-zoomcamp,a1cff95e,"I am trying to export an ML model to make predictions on my MacBook with Apple M1 chip, but it is not working. What should I do?"
data-engineering-zoomcamp,a1cff95e,How can I set up serving_dir on my computer?
data-engineering-zoomcamp,a1cff95e,"Instead of docker pull tensorflow/serving, what should I use?"
data-engineering-zoomcamp,a1cff95e,What are the necessary steps to run docker with the new tensorflow serving image?
data-engineering-zoomcamp,a1cff95e,What should I do if I am still unable to get a prediction after running the curl command?
data-engineering-zoomcamp,5b46d65a,What do I do if my VM runs out of space?
data-engineering-zoomcamp,5b46d65a,How can I free up space on my VM during ETLs?
data-engineering-zoomcamp,5b46d65a,What should I do if I delete files related to Prefect in my VM?
data-engineering-zoomcamp,5b46d65a,How do I handle large files in my VM using ncdu?
data-engineering-zoomcamp,5b46d65a,What processes should I terminate after deleting files on my VM?
data-engineering-zoomcamp,8e17907e,What does it mean when they say 'Stop with loading the files into a bucket'?
data-engineering-zoomcamp,8e17907e,Is it necessary to clean the data and put it in a parquet format?
data-engineering-zoomcamp,8e17907e,What is the error message 'Parquet column 'DOlocationID' has type INT64 which does not match the target cpp_type DOUBLE'?
data-engineering-zoomcamp,8e17907e,How should we create an external table based on the files in the bucket?
data-engineering-zoomcamp,8e17907e,What steps should we take after loading the files into a bucket?
data-engineering-zoomcamp,3458fc15,Why am I getting an Out of bounds error when reading parquets from nyc.gov directly into pandas?
data-engineering-zoomcamp,3458fc15,What is the cause of the Out of bounds error when trying to read parquets directly into pandas?
data-engineering-zoomcamp,3458fc15,How can I fix the Out of bounds error when reading parquets directly into pandas?
data-engineering-zoomcamp,3458fc15,What method can I use to read parquets using pyarrow to avoid weird timestamps for offending records?
data-engineering-zoomcamp,3458fc15,How can I filter out offending rows causing the Out of bounds error when reading parquets?
data-engineering-zoomcamp,72ed94ad,Do we need all 12 parquet files for green taxi 2022 for homework 3?
data-engineering-zoomcamp,72ed94ad,How are the 2022 NYC taxi data parquet files available?
data-engineering-zoomcamp,72ed94ad,In what format should we refer to the 12 files when creating an external table in BigQuery?
data-engineering-zoomcamp,72ed94ad,Is there a way to refer to all 12 files using a single string?
data-engineering-zoomcamp,72ed94ad,What should we use to refer to all 12 files at once?
data-engineering-zoomcamp,ec2f8081,How can I avoid schema issues in the homework?
data-engineering-zoomcamp,ec2f8081,What is the recommended method for uploading files to GCS?
data-engineering-zoomcamp,ec2f8081,Can I upload multiple files at once in GCS?
data-engineering-zoomcamp,ec2f8081,Is it possible to upload a folder to GCS?
data-engineering-zoomcamp,ec2f8081,Where should I download the files before uploading them to GCS?
data-engineering-zoomcamp,0908687b,How can I resolve an error related to Parquet column type mismatch in a table?
data-engineering-zoomcamp,0908687b,What should I do if the partitioned/clustered table is not providing the expected prediction in the homework question?
data-engineering-zoomcamp,0908687b,Is there a specific aspect to check if the table format is causing issues with the prediction?
data-engineering-zoomcamp,0908687b,Any suggestions on how to handle format issues related to dates in a question?
data-engineering-zoomcamp,0908687b,Could a mismatch in types like INT64 and DOUBLE be the reason for errors in a table?
data-engineering-zoomcamp,eceda267,What was the advice given for Module 3 homework Q6?
data-engineering-zoomcamp,eceda267,Did anyone get an exact match for one of the options in homework Q6?
data-engineering-zoomcamp,eceda267,Are many people able to get an exact match for the options given?
data-engineering-zoomcamp,eceda267,What mismatch error occurred while reading table trips_data_all.external_fhv_tripdata?
data-engineering-zoomcamp,eceda267,What was the type mismatch issue found in the Parquet column 'DOlocationID'?
data-engineering-zoomcamp,246e1d9b,What does the error message 'Error while reading table' mean?
data-engineering-zoomcamp,246e1d9b,How can I resolve the 'Python - invalid start byte' error message?
data-engineering-zoomcamp,246e1d9b,What should I mention when reading data from the web into a pandas dataframe to avoid encoding issues?
data-engineering-zoomcamp,246e1d9b,How can I specify the encoding when writing a dataframe from my local system to GCS as a csv?
data-engineering-zoomcamp,246e1d9b,Is there an alternative method to handle encoding issues other than mentioning the encoding when reading and writing data?
data-engineering-zoomcamp,f1c1c435,What is a generator in python?
data-engineering-zoomcamp,f1c1c435,How is a generator different from a list or tuple?
data-engineering-zoomcamp,f1c1c435,How does a generator help with memory efficiency?
data-engineering-zoomcamp,f1c1c435,What keyword is used to create a generator in python?
data-engineering-zoomcamp,f1c1c435,Why are generators useful when dealing with large datasets?
data-engineering-zoomcamp,17501eff,What is the easiest way to read multiple files at the same time in Python?
data-engineering-zoomcamp,17501eff,Is there a function in Python that supports reading a list of files?
data-engineering-zoomcamp,17501eff,How can I merge multiple files into a single result table in Python?
data-engineering-zoomcamp,17501eff,Which function in Python can I use to handle errors while reading multiple files?
data-engineering-zoomcamp,17501eff,Is there a specific function in Python for reading Parquet files?
data-engineering-zoomcamp,73a9e3bd,How can I fix the error message regarding Parquet column 'DOlocationID'?
data-engineering-zoomcamp,73a9e3bd,What should I make sure to use instead of Int64 in Python?
data-engineering-zoomcamp,73a9e3bd,What are the incorrect ways to convert 'DOlocationID' to the correct type?
data-engineering-zoomcamp,73a9e3bd,How should I correctly convert 'DOlocationID' to the desired type in Python?
data-engineering-zoomcamp,73a9e3bd,What is the recommended method for changing the type of 'DOlocationID' in Python?
data-engineering-zoomcamp,dfb869b2,What is the error message I receive when running a Prefect flow to load data to GCS?
data-engineering-zoomcamp,dfb869b2,How can I resolve the error message 'ValueError: Path does not exist'?
data-engineering-zoomcamp,dfb869b2,Why should I remove 'cache_key_fn=task_input_hash' from my function argument?
data-engineering-zoomcamp,dfb869b2,What is the benefit of using 'cache_key' when running the code multiple times?
data-engineering-zoomcamp,dfb869b2,How can having 'cache_key' in the initial run cause an error?
data-engineering-zoomcamp,bf512f17,How can I download a csv.gz file from a url in a prefect environment?
data-engineering-zoomcamp,bf512f17,What is the purpose of the download_file function?
data-engineering-zoomcamp,bf512f17,What does the extract_from_web function do?
data-engineering-zoomcamp,bf512f17,What parameters does the download_file function take?
data-engineering-zoomcamp,bf512f17,How does the download_file function save the downloaded file?
data-engineering-zoomcamp,4f3d26cb,What should I update in dbt_project.yaml file if I am getting 'not found in location us' error?
data-engineering-zoomcamp,4f3d26cb,What should I update seed column types to in dbt_project.yaml file for using float and numeric?
data-engineering-zoomcamp,4f3d26cb,What error might I encounter when deploying DBT models to production using DBT Cloud in BigQuery with dataset location in EU?
data-engineering-zoomcamp,4f3d26cb,What does the 'ERROR 404: project.dataset:prod not available in location EU' error signify?
data-engineering-zoomcamp,4f3d26cb,What can be done if a prod dataset is created in BigQuery with location US instead of EU in production?
data-engineering-zoomcamp,64f48e21,Where can I find the guide to create a development environment?
data-engineering-zoomcamp,64f48e21,Which video shows how to solve the error related to the development environment?
data-engineering-zoomcamp,64f48e21,Is there any specific timestamp in the video where the solution is explained?
data-engineering-zoomcamp,64f48e21,Where can I access the slack chat for further assistance?
data-engineering-zoomcamp,64f48e21,How can I configure my development credentials to use the dbt IDE?
data-engineering-zoomcamp,62eed92f,How can I resolve the error 'Access Denied: Project <project_name>: User does not have bigquery.jobs.create permission' when connecting dbt Cloud with BigQuery?
data-engineering-zoomcamp,62eed92f,Where can I find more information on configuring my profile in dbt Cloud?
data-engineering-zoomcamp,62eed92f,What steps should I follow in Google Cloud to resolve the connection error with dbt Cloud?
data-engineering-zoomcamp,62eed92f,"Why is it important to add BigQuery Data Owner, Storage Object Admin, & Storage Admin roles in addition to BigQuery Job User when setting up dbt Cloud with BigQuery?"
data-engineering-zoomcamp,62eed92f,How can I test my connection after granting access to my dbt service account in Google Cloud IAM?
data-engineering-zoomcamp,cf21d569,What should I do if I encounter a dbt build error?
data-engineering-zoomcamp,cf21d569,Why was my dbt Cloud run cancelled?
data-engineering-zoomcamp,cf21d569,How can I ensure a valid dbt project is found?
data-engineering-zoomcamp,cf21d569,What should I check for in the repository?
data-engineering-zoomcamp,cf21d569,Where can I specify my dbt project location in dbt Cloud?
data-engineering-zoomcamp,01df222e,Why did I receive the error 'Failed to clone repository'?
data-engineering-zoomcamp,01df222e,What does the error message 'Permission denied (publickey)' mean?
data-engineering-zoomcamp,01df222e,How can I fix the issue of not having permissions to write to the repository?
data-engineering-zoomcamp,01df222e,What are the solutions provided to resolve the cloning issue?
data-engineering-zoomcamp,01df222e,What is the benefit of creating a fresh repo for dbt-lessons as mentioned in the solutions?
data-engineering-zoomcamp,e9aef5f1,Why is triggered by pull requests disabled when I try to create a new CI job in dbt cloud?
data-engineering-zoomcamp,e9aef5f1,What do I need to be enrolled in to set up a CI job in dbt cloud?
data-engineering-zoomcamp,e9aef5f1,I'm in the Team Plan (trial period) but the option is still disabled. What can I do?
data-engineering-zoomcamp,e9aef5f1,What should I do if I'm on the Developer Plan?
data-engineering-zoomcamp,e9aef5f1,What worked for another user who faced a similar issue?
data-engineering-zoomcamp,a2ad5e0e,Why is my IDE session unable to start?
data-engineering-zoomcamp,a2ad5e0e,What should I do if the DBT cloud IDE is loading indefinitely?
data-engineering-zoomcamp,a2ad5e0e,How can I resolve the error of my IDE session not starting?
data-engineering-zoomcamp,a2ad5e0e,Where can I find the dbt_cloud_setup.md file?
data-engineering-zoomcamp,a2ad5e0e,How can I import a repo into a dbt project using gitclone?
data-engineering-zoomcamp,8e6af0f5,How can I define the column format while converting from csv to parquet in DBT/BigQuery?
data-engineering-zoomcamp,8e6af0f5,How can I fix the error 'Parquet column has type DOUBLE which does not match the target cpp_type INT64' when running dbt run for fact_trips.sql?
data-engineering-zoomcamp,8e6af0f5,"What are some possible fixes for parquet files with different data types, such as decimals in a column?"
data-engineering-zoomcamp,8e6af0f5,How can I specify dtypes when importing a file from csv to a dataframe with pandas?
data-engineering-zoomcamp,8e6af0f5,What is an alternative to regular int64 pandas dtype that accepts null values?
data-engineering-zoomcamp,257a2a5e,How can I resolve the 'Access Denied' error when trying to load trip data into GCS?
data-engineering-zoomcamp,257a2a5e,What alternative method can I use to download the required trip data?
data-engineering-zoomcamp,257a2a5e,Where can I find instructions on how to download the GitHub CLI?
data-engineering-zoomcamp,257a2a5e,What commands should I use after installing the GitHub CLI?
data-engineering-zoomcamp,257a2a5e,How can I upload the downloaded files to a GCS bucket?
data-engineering-zoomcamp,2de74dca,What error might be thrown by format_to_parquet_task when converting fhv_tripdata_2020-01.csv using Airflow?
data-engineering-zoomcamp,2de74dca,Why is this conversion needed for the homework?
data-engineering-zoomcamp,2de74dca,What is the cause of the error with the CSV file?
data-engineering-zoomcamp,2de74dca,How can the error with the CSV file be fixed?
data-engineering-zoomcamp,2de74dca,What should be done in Airflow after fixing the error?
data-engineering-zoomcamp,3aa22d4e,How can I load yellow and green trip data for 2019 and 2020?
data-engineering-zoomcamp,3aa22d4e,What was the initial approach for loading the data and what issue did the student encounter?
data-engineering-zoomcamp,3aa22d4e,What did the student find as an alternative hack for loading the data?
data-engineering-zoomcamp,3aa22d4e,Who suggested the hack for loading the data?
data-engineering-zoomcamp,3aa22d4e,Is there any optional resource for loading data to BigQuery that I should watch?
data-engineering-zoomcamp,50541a9b,How can I move multiple files from a Google cloud storage bucket to BigQuery?
data-engineering-zoomcamp,50541a9b,What specific path do I need to add in the destination folder for moving files?
data-engineering-zoomcamp,50541a9b,Is there a limit on the number of files that can be moved at once?
data-engineering-zoomcamp,50541a9b,Can different file formats be moved using this method?
data-engineering-zoomcamp,50541a9b,Do I need any special permissions to move files between Google cloud storage and BigQuery?
data-engineering-zoomcamp,02548d0c,What could be the cause of my GCP VM suddenly not allowing ssh after a restart?
data-engineering-zoomcamp,02548d0c,"How can I prevent ssh issues with my GCP VM, particularly after running prefect multiple times?"
data-engineering-zoomcamp,02548d0c,What is one common cause of ssh not working on my GCP VM after a restart?
data-engineering-zoomcamp,02548d0c,Is there a specific folder I should check and clean to prevent ssh issues on my GCP VM?
data-engineering-zoomcamp,02548d0c,Any tips on managing logs to avoid ssh problems on my GCP VM?
data-engineering-zoomcamp,211cfe52,How can I regain SSH access to a GCP VM if I lost it due to lack of space?
data-engineering-zoomcamp,211cfe52,What should I do if I encounter a 'Permission denied (publickey)' error when trying to access a GCP VM?
data-engineering-zoomcamp,211cfe52,Is it possible to troubleshoot and resolve SSH access issues on a GCP VM?
data-engineering-zoomcamp,211cfe52,Are there specific steps to follow if I lose SSH access to my GCP VM due to lack of space?
data-engineering-zoomcamp,211cfe52,Can I regain SSH access to my GCP VM by following certain procedures?
data-engineering-zoomcamp,cfefaa47,Why am I getting a 404 Not found error for dataset trip_data_all in location us-west1?
data-engineering-zoomcamp,cfefaa47,How can I check the location of the source dataset and the schema I'm trying to write to in BigQuery?
data-engineering-zoomcamp,cfefaa47,What should I do if the source data is in a different region than the write location?
data-engineering-zoomcamp,cfefaa47,Is there an alternative to removing and recreating datasets if they are in different regions?
data-engineering-zoomcamp,cfefaa47,How can I specify the location in DBT Cloud for BigQuery?
data-engineering-zoomcamp,4c32f333,Why am I getting a warning when running dbt after installing dbt-utils 1.0.0?
data-engineering-zoomcamp,4c32f333,How do I fix the warning generated when running dbt after installing dbt-utils 1.0.0?
data-engineering-zoomcamp,4c32f333,Why did my dbt task fail with an error related to 'Access Denied' in BigQuery?
data-engineering-zoomcamp,4c32f333,How can I resolve the 'Access Denied' error in BigQuery when running dbt?
data-engineering-zoomcamp,4c32f333,What roles should be added to the service account in use in BigQuery and GCS to fix the 'Access Denied' error?
data-engineering-zoomcamp,aee5e716,How can I resolve the error 'dbt_utils not found'?
data-engineering-zoomcamp,aee5e716,What file do I need to create in the main project directory to fix the error?
data-engineering-zoomcamp,aee5e716,What meta data should I add to the packages.yml file?
data-engineering-zoomcamp,aee5e716,What command do I need to run after creating the file?
data-engineering-zoomcamp,aee5e716,What action should I take after running the command?
data-engineering-zoomcamp,27a446d7,Why is Lineage currently unavailable?
data-engineering-zoomcamp,27a446d7,How can I check if my project has compilation errors?
data-engineering-zoomcamp,27a446d7,What should I do if Lineage continues to be unavailable?
data-engineering-zoomcamp,27a446d7,How can I properly format my yml file?
data-engineering-zoomcamp,27a446d7,How can I view build logs and error messages in dbt?
data-engineering-zoomcamp,4d33a2b0,How can I ensure my Fact_trips contain more days of data?
data-engineering-zoomcamp,4d33a2b0,What command should I use to avoid having only a few days of data in Fact_trips?
data-engineering-zoomcamp,4d33a2b0,Why does my Fact_trips only show a limited amount of data?
data-engineering-zoomcamp,4d33a2b0,What options do I have to include more data days in my Fact_trips?
data-engineering-zoomcamp,4d33a2b0,How can I prevent my Fact_trips from having a limited amount of data?
data-engineering-zoomcamp,23078922,Why do my fact_trips only contain one month of data?
data-engineering-zoomcamp,23078922,What should I check if my automated flow only inserts one month of data?
data-engineering-zoomcamp,23078922,What will happen if I set if_exists to replace when writing data to BigQuery?
data-engineering-zoomcamp,23078922,How can I make sure all months' data is included in my fact_trips table?
data-engineering-zoomcamp,23078922,What is the difference between if_exists='replace' and if_exists='append' in this context?
data-engineering-zoomcamp,d3ca7785,Why does BigQuery return an error when I try to run the dm_monthly_zone_revenue.sql model?
data-engineering-zoomcamp,d3ca7785,What specific change should I make in the query to resolve the error?
data-engineering-zoomcamp,d3ca7785,Is there a particular line in the query that I need to pay attention to?
data-engineering-zoomcamp,d3ca7785,Could you provide more details on how to fix the error related to date_trunc?
data-engineering-zoomcamp,d3ca7785,What should I ensure regarding the use of quotes around 'month' in the query?
data-engineering-zoomcamp,03e25096,Can you explain the difference between dbt_utils.surrogate_key and dbt_utils.generate_surrogate_key?
data-engineering-zoomcamp,03e25096,How can I generate a surrogate key in dbt using multiple fields?
data-engineering-zoomcamp,03e25096,What is the syntax for generating a surrogate key in dbt?
data-engineering-zoomcamp,03e25096,Which function should I use to replace dbt_utils.surrogate_key?
data-engineering-zoomcamp,03e25096,Is there a way to create a composite key in dbt using multiple fields?
data-engineering-zoomcamp,589dd9c2,How can I resolve an error in dbt after changing the location?
data-engineering-zoomcamp,589dd9c2,What step should I take if dbt run still gives me an error after changing the location?
data-engineering-zoomcamp,589dd9c2,Is there a way to fix an error in dbt related to location change?
data-engineering-zoomcamp,589dd9c2,What should I do if dbt run fails due to location change?
data-engineering-zoomcamp,589dd9c2,How can I correct an error in dbt even after updating the location?
data-engineering-zoomcamp,ddc48153,Why is my table still showing 100 rows in BigQuery after running dbt with a specified variable?
data-engineering-zoomcamp,ddc48153,Why am I getting a new dataset after running my CI/CD Job?
data-engineering-zoomcamp,ddc48153,What should I ensure when creating the CI/CD job to avoid getting a new dataset in BigQuery?
data-engineering-zoomcamp,ddc48153,What impact does selecting 'No; do not defer to another environment' have on merging dev models into production models?
data-engineering-zoomcamp,ddc48153,Why does dbt create a new environment called 'dbt_cloud_pr_number of pull request' instead of merging dev models into production models?
data-engineering-zoomcamp,3ea54a1a,Why do we need the Staging dataset?
data-engineering-zoomcamp,3ea54a1a,What is the purpose of the Staging dataset?
data-engineering-zoomcamp,3ea54a1a,How does the Staging dataset differ from other datasets in the project?
data-engineering-zoomcamp,3ea54a1a,In what way does the Staging dataset contribute to the development process?
data-engineering-zoomcamp,3ea54a1a,What is the relationship between the Staging dataset and the fact and dim tables?
data-engineering-zoomcamp,1c7d9ff8,How can I fix an issue where DBT Docs are not accessible via browser?
data-engineering-zoomcamp,1c7d9ff8,What should I try if DBT Docs are served but not accessible?
data-engineering-zoomcamp,1c7d9ff8,What could be causing DBT Docs to be inaccessible via browser?
data-engineering-zoomcamp,1c7d9ff8,Is there a specific line in docker-compose that I should remove if DBT Docs are not accessible?
data-engineering-zoomcamp,1c7d9ff8,Can you provide a solution for when DBT Docs are not accessible even though they are served?
data-engineering-zoomcamp,4fc3c8db,How can I fix the error BigQuery adapter: 404 Not found: Dataset was not found in location europe-west6?
data-engineering-zoomcamp,4fc3c8db,Where can I find the Account settings to adjust the GCP location?
data-engineering-zoomcamp,4fc3c8db,What should I do after updating the GCP location and reuploading the key?
data-engineering-zoomcamp,4fc3c8db,Should I delete the dataset in GBQ in order to resolve this issue?
data-engineering-zoomcamp,4fc3c8db,What is the next step after rebuilding the project with dbt?
data-engineering-zoomcamp,9d55a1f3,How should I proceed if the main branch in dbt+git is 'read-only'?
data-engineering-zoomcamp,9d55a1f3,What is the recommended action to take when the main branch is restricted in dbt+git?
data-engineering-zoomcamp,9d55a1f3,Can you explain the process of editing in dbt+git when the main branch is 'read-only'?
data-engineering-zoomcamp,9d55a1f3,"In dbt+git, what should I do if I need to make changes but the main branch is 'read-only'?"
data-engineering-zoomcamp,9d55a1f3,Where can I find more information on handling a 'read-only' main branch in dbt+git?
data-engineering-zoomcamp,918a1d53,How can I edit files in dbt+git if I'm in read-only mode?
data-engineering-zoomcamp,918a1d53,What should I do to be able to make changes to the files in dbt+git?
data-engineering-zoomcamp,918a1d53,Is there a way to switch to a different branch for development in dbt+git?
data-engineering-zoomcamp,918a1d53,What is the process for committing changes in dbt+git?
data-engineering-zoomcamp,918a1d53,"How do I push changes to the ""main"" branch in dbt+git?"
data-engineering-zoomcamp,708a5895,Why can't I create CI checks job for deployment to Production?
data-engineering-zoomcamp,708a5895,Where can I find more discussion on this issue?
data-engineering-zoomcamp,708a5895,What kind of error am I encountering?
data-engineering-zoomcamp,708a5895,What repositories can I connect through dbt Cloud for this feature?
data-engineering-zoomcamp,708a5895,What is the solution to this problem?
data-engineering-zoomcamp,ca33dbc5,How can I configure Continuous Integration (CI) with Github for dbt deploy?
data-engineering-zoomcamp,ca33dbc5,What should I do if I can't see the option to Run on Pull Requests in the CI triggers?
data-engineering-zoomcamp,ca33dbc5,How can I reconnect Github using native connection instead of clone by SSH?
data-engineering-zoomcamp,ca33dbc5,Where can I connect my Github account with the dbt project?
data-engineering-zoomcamp,ca33dbc5,"After disconnecting and reconnecting the Github configuration, where should I go to see the option Run on Pull Requests in the job configuration's page?"
data-engineering-zoomcamp,a3a9a0dc,What do I do if I encounter a Compilation Error stating that a source named 'staging.green_trip_external' was not found?
data-engineering-zoomcamp,a3a9a0dc,When might this Compilation Error occur?
data-engineering-zoomcamp,a3a9a0dc,Is there a specific video tutorial where this issue is addressed?
data-engineering-zoomcamp,a3a9a0dc,How can I fix the issue of the Lineage graph not being displayed?
data-engineering-zoomcamp,a3a9a0dc,"After following the fix, will I encounter any further issues with viewing the Lineage graph?"
data-engineering-zoomcamp,3c75746d,What does the error 'NoneType' object is not iterable' mean?
data-engineering-zoomcamp,3c75746d,Where can I find the file 'builtin.sql' to solve this error?
data-engineering-zoomcamp,3c75746d,What is the purpose of adding 'payment_type_values' to dbt_project.yml?
data-engineering-zoomcamp,3c75746d,How do I define the values for 'payment_type_values' in dbt_project.yml?
data-engineering-zoomcamp,3c75746d,Why is it important to include 'payment_type_values' in the vars section of dbt_project.yml?
data-engineering-zoomcamp,98a2a2c0,Where can I encounter dbt macro errors with get_payment_type_description(payment_type)?
data-engineering-zoomcamp,98a2a2c0,Why would I face this issue if I copied and pasted the macro directly?
data-engineering-zoomcamp,98a2a2c0,What should I do to resolve the error with get_payment_type_description(payment_type)?
data-engineering-zoomcamp,98a2a2c0,"What is the initial data type of the numbers (1, 2, 3 etc.) in the macro get_payment_type_description(payment_type)?"
data-engineering-zoomcamp,98a2a2c0,What does the get_payment_type_description macro do?
data-engineering-zoomcamp,50cb902e,How can I troubleshoot errors in dbt?
data-engineering-zoomcamp,50cb902e,Where can I find the dbt error log?
data-engineering-zoomcamp,50cb902e,What information does the dbt error log contain?
data-engineering-zoomcamp,50cb902e,What will I see when I follow the link in the dbt error log?
data-engineering-zoomcamp,50cb902e,How can I identify the problematic line in dbt?
data-engineering-zoomcamp,55ed5a27,Why does changing the target schema to “marts” create a schema named “dbt_marts” instead?
data-engineering-zoomcamp,55ed5a27,What is the default behavior of dbt when changing the target schema?
data-engineering-zoomcamp,55ed5a27,How can I override the default behavior in dbt and create a custom schema name?
data-engineering-zoomcamp,55ed5a27,What is the purpose of the macro named “generate_schema_name.sql”?
data-engineering-zoomcamp,55ed5a27,Where should I define the custom schema name in “dbt_project.yml”?
data-engineering-zoomcamp,58af8c39,How can I set the subdirectory of the github repository as the dbt project root?
data-engineering-zoomcamp,58af8c39,Where can I find the project setting to set the Project subdirectory in dbt cloud?
data-engineering-zoomcamp,58af8c39,Is it possible to customize the directory structure of the dbt project?
data-engineering-zoomcamp,58af8c39,What benefits can I expect from setting the subdirectory in dbt cloud?
data-engineering-zoomcamp,58af8c39,Are there any potential challenges or drawbacks in setting the Project subdirectory in dbt cloud?
data-engineering-zoomcamp,8d075fc5,Why do I get a compilation error when running my model in dbt?
data-engineering-zoomcamp,8d075fc5,What does the error 'Model depends on a source which was not found' mean?
data-engineering-zoomcamp,8d075fc5,How can I fix a compilation error in dbt related to missing source tables?
data-engineering-zoomcamp,8d075fc5,Should I modify my .sql models when encountering compilation errors in dbt?
data-engineering-zoomcamp,8d075fc5,Can you provide an example of how to correctly reference table names in dbt models?
data-engineering-zoomcamp,6916e07d,How can I resolve a compilation error in the production environment related to a missing seed node?
data-engineering-zoomcamp,6916e07d,What steps should I take after creating a pull request from the Development branch to the Production branch?
data-engineering-zoomcamp,6916e07d,Where should I check to ensure the seed file is inside the 'seeds' folder?
data-engineering-zoomcamp,6916e07d,What should I verify in my .gitignore file to prevent the compilation error?
data-engineering-zoomcamp,6916e07d,Which extension should not be included in the .gitignore file to avoid issues with seed files?
data-engineering-zoomcamp,57b13484,Why am I getting 'Access Denied' when running dbt after using an external table?
data-engineering-zoomcamp,57b13484,What should I do after encountering 'Access Denied: BigQuery: Permission denied' when executing dbt?
data-engineering-zoomcamp,57b13484,How can I resolve the 'Access Denied' error in dbt after using an external table?
data-engineering-zoomcamp,57b13484,Where should I go to resolve the permission denied issue in dbt after using an external table?
data-engineering-zoomcamp,57b13484,What roles should I add in my dbt cloud service account to fix the 'Access Denied' problem?
data-engineering-zoomcamp,1cc9ef65,How to automatically infer the column data type (pandas missing value issues)?
data-engineering-zoomcamp,1cc9ef65,What is the problem when injecting data to bigquery regarding column data type?
data-engineering-zoomcamp,1cc9ef65,What is one solution to solving the type error issue?
data-engineering-zoomcamp,1cc9ef65,How can you make pandas infer the correct data type when parsing int columns with missing values as float?
data-engineering-zoomcamp,1cc9ef65,Why is it recommended to use convert_dtypes to infer data types instead of manually specifying/casting them?
data-engineering-zoomcamp,0aed28f5,Why am I getting an exception that 'taxi_zone_lookup' not found when loading the github repo?
data-engineering-zoomcamp,0aed28f5,What is the directory name that the seed files are loaded from?
data-engineering-zoomcamp,0aed28f5,What should I rename the directory with name 'data' to?
data-engineering-zoomcamp,0aed28f5,Why is it important to rename the directory to 'seed'?
data-engineering-zoomcamp,0aed28f5,How can I resolve the issue with the missing 'taxi_zone_lookup' file?
data-engineering-zoomcamp,06934d2a,Why am I getting a ‘taxi_zone_lookup’ not found error?
data-engineering-zoomcamp,06934d2a,How can I resolve the Dbt error 404?
data-engineering-zoomcamp,06934d2a,What specific error message are you receiving?
data-engineering-zoomcamp,06934d2a,How can I check if my datasets have the correct region?
data-engineering-zoomcamp,06934d2a,Where in the dbt settings can I manually set the location to match?
data-engineering-zoomcamp,b35ec795,How can I avoid data type errors when ingesting with parquet files?
data-engineering-zoomcamp,b35ec795,What file type should I use to avoid data type errors?
data-engineering-zoomcamp,b35ec795,What command should I use to create an external table for ingesting data?
data-engineering-zoomcamp,b35ec795,Can you provide an example of how to ingest data without data type issues?
data-engineering-zoomcamp,b35ec795,When should I expect to no longer have data type issues based on the provided solution?
data-engineering-zoomcamp,f3579ae5,Why am I seeing an inconsistent number of rows when re-running the fact_trips model?
data-engineering-zoomcamp,f3579ae5,What is causing the issue with the number of rows in the fact_trips table?
data-engineering-zoomcamp,f3579ae5,How can I solve the problem of inconsistent rows in the fact_trips model?
data-engineering-zoomcamp,f3579ae5,What should I add in the partition by part of both staging files to maintain consistency?
data-engineering-zoomcamp,f3579ae5,What does the partition by vendor id and pickup_datetime do in the deduplication process?
data-engineering-zoomcamp,a6f3f484,Why am I encountering a data type error on the trip_type column when running the fact table?
data-engineering-zoomcamp,a6f3f484,What could be causing the data type error in my query in BigQuery?
data-engineering-zoomcamp,a6f3f484,How can I resolve an issue with nan values that aren’t null in BigQuery?
data-engineering-zoomcamp,a6f3f484,What should I do if I come across nan values in my trip_type column?
data-engineering-zoomcamp,a6f3f484,What datatype should I cast the trip_type column to instead of NUMERIC?
data-engineering-zoomcamp,c7a6d718,Why am I getting a CREATE TABLE error with columns duplicate name locationid?
data-engineering-zoomcamp,c7a6d718,What could be the cause of this error in my query?
data-engineering-zoomcamp,c7a6d718,How can I fix the CREATE TABLE error with duplicate columns?
data-engineering-zoomcamp,c7a6d718,Can you provide an example of a query that could result in this error?
data-engineering-zoomcamp,c7a6d718,Is there a specific syntax I should use to avoid duplicate column names?
data-engineering-zoomcamp,b3bb259e,Why am I getting a Bad int64 value: 0.0 error?
data-engineering-zoomcamp,b3bb259e,What should I do when some ehail fees are null?
data-engineering-zoomcamp,b3bb259e,How can I avoid the error when casting to integer?
